username,scrobble_date,artist,track,album,insertion_date,genre
Luca1_2_3,2021-01-15 15:11:56.000,Britney Spears,Toxic,In the Zone,2024-06-17 14:41:35.223,Britney Spears
Luca1_2_3,2021-01-15 15:11:56.000,Britney Spears,Toxic,In the Zone,2024-06-17 14:41:35.223,female vocalists
Luca1_2_3,2021-01-15 15:11:56.000,Britney Spears,Toxic,In the Zone,2024-06-17 14:41:35.223,sexy
rmottafc,2021-10-04 09:30:46.000,SALES,chinese new year,chinese new year,2024-06-17 13:01:15.477,indie pop
rmottafc,2021-10-04 09:30:46.000,SALES,chinese new year,chinese new year,2024-06-17 13:01:15.477,folk
rmottafc,2021-10-04 09:30:46.000,SALES,chinese new year,chinese new year,2024-06-17 13:01:15.477,twee pop
rmottafc,2021-10-04 09:30:46.000,SALES,chinese new year,chinese new year,2024-06-17 13:01:15.477,sweet
rmottafc,2021-10-04 09:30:46.000,SALES,chinese new year,chinese new year,2024-06-17 13:01:15.477,shoe gays
Hydraine,2020-12-09 16:44:42.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:28:45.656,pop
Hydraine,2020-12-09 16:44:42.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:28:45.656,rock
Hydraine,2020-12-09 16:44:42.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:28:45.656,folk
Hydraine,2020-12-09 16:44:42.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:28:45.656,singer-songwriter
Hydraine,2020-12-09 16:44:42.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:28:45.656,pop rock
isaaflintz,2023-04-22 17:44:46.000,Taylor Swift,cowboy like me,evermore,2024-06-17 14:46:22.463,country
isaaflintz,2023-04-22 17:44:46.000,Taylor Swift,cowboy like me,evermore,2024-06-17 14:46:22.463,folk
isaaflintz,2023-04-22 17:44:46.000,Taylor Swift,cowboy like me,evermore,2024-06-17 14:46:22.463,alternative
isaaflintz,2023-04-22 17:44:46.000,Taylor Swift,cowboy like me,evermore,2024-06-17 14:46:22.463,alternative rock
isaaflintz,2023-04-22 17:44:46.000,Taylor Swift,cowboy like me,evermore,2024-06-17 14:46:22.463,indie pop
Luca1_2_3,2021-03-24 18:42:28.000,Tom Misch,It Runs Through Me,Geography,2024-06-17 14:41:12.552,indie
Luca1_2_3,2021-03-24 18:42:28.000,Tom Misch,It Runs Through Me,Geography,2024-06-17 14:41:12.552,soul
Luca1_2_3,2021-03-24 18:42:28.000,Tom Misch,It Runs Through Me,Geography,2024-06-17 14:41:12.552,indie pop
Luca1_2_3,2021-03-24 18:42:28.000,Tom Misch,It Runs Through Me,Geography,2024-06-17 14:41:12.552,indie rock
marisalgueiro,2021-03-19 21:19:31.000,TOMORROW X TOGETHER,PUMA,The Dream Chapter: ETERNITY,2024-06-17 13:08:27.730,bop
marisalgueiro,2021-03-19 21:19:31.000,TOMORROW X TOGETHER,PUMA,The Dream Chapter: ETERNITY,2024-06-17 13:08:27.730,Awesome
marisalgueiro,2021-03-19 21:19:31.000,TOMORROW X TOGETHER,PUMA,The Dream Chapter: ETERNITY,2024-06-17 13:08:27.730,Korean
marisalgueiro,2021-03-19 21:19:31.000,TOMORROW X TOGETHER,PUMA,The Dream Chapter: ETERNITY,2024-06-17 13:08:27.730,k-pop
marisalgueiro,2021-03-19 21:19:31.000,TOMORROW X TOGETHER,PUMA,The Dream Chapter: ETERNITY,2024-06-17 13:08:27.730,Favorite
isaaflintz,2022-10-31 16:32:34.000,Piero Piccioni,Mexican Dream,Colpo Rovente - Red Hot Shot (Original Motion Picture Soundtrack),2024-06-17 14:47:10.145,songs to sit on the grass and wonder
isaaflintz,2022-10-31 16:32:34.000,Piero Piccioni,Mexican Dream,Colpo Rovente - Red Hot Shot (Original Motion Picture Soundtrack),2024-06-17 14:47:10.145,A Sleepy Company
isaaflintz,2022-10-31 16:32:34.000,Piero Piccioni,Mexican Dream,Colpo Rovente - Red Hot Shot (Original Motion Picture Soundtrack),2024-06-17 14:47:10.145,and every night as i lay there alone i will dream
isaaflintz,2022-10-31 16:32:34.000,Piero Piccioni,Mexican Dream,Colpo Rovente - Red Hot Shot (Original Motion Picture Soundtrack),2024-06-17 14:47:10.145,tonight we will swim in the river kiss and shiver
pascgabs,2019-06-07 16:05:20.000,Bright Eyes,Old Soul Song (For the New World Order),"I'm Wide Awake, It's Morning (Remastered)",2024-06-17 15:43:15.157,indie
pascgabs,2019-06-07 16:05:20.000,Bright Eyes,Old Soul Song (For the New World Order),"I'm Wide Awake, It's Morning (Remastered)",2024-06-17 15:43:15.157,folk
pascgabs,2019-06-07 16:05:20.000,Bright Eyes,Old Soul Song (For the New World Order),"I'm Wide Awake, It's Morning (Remastered)",2024-06-17 15:43:15.157,singer-songwriter
pascgabs,2019-06-07 16:05:20.000,Bright Eyes,Old Soul Song (For the New World Order),"I'm Wide Awake, It's Morning (Remastered)",2024-06-17 15:43:15.157,alternative
pascgabs,2019-06-07 16:05:20.000,Bright Eyes,Old Soul Song (For the New World Order),"I'm Wide Awake, It's Morning (Remastered)",2024-06-17 15:43:15.157,folk rock
mafekrug,2021-09-02 11:11:28.000,Dua Lipa,Levitating,Future Nostalgia,2024-06-17 15:36:46.141,pop
mafekrug,2021-09-02 11:11:28.000,Dua Lipa,Levitating,Future Nostalgia,2024-06-17 15:36:46.141,nu-disco
mafekrug,2021-09-02 11:11:28.000,Dua Lipa,Levitating,Future Nostalgia,2024-06-17 15:36:46.141,Disco
mafekrug,2021-09-02 11:11:28.000,Dua Lipa,Levitating,Future Nostalgia,2024-06-17 15:36:46.141,dance-pop
mafekrug,2021-09-02 11:11:28.000,Dua Lipa,Levitating,Future Nostalgia,2024-06-17 15:36:46.141,dance
K0KKy,2023-06-05 00:41:39.000,The Microphones,(Something),"The Glow, Pt. 2",2024-06-17 12:39:16.806,Lo-Fi
K0KKy,2023-06-05 00:41:39.000,The Microphones,(Something),"The Glow, Pt. 2",2024-06-17 12:39:16.806,indie rock
K0KKy,2023-06-05 00:41:39.000,The Microphones,(Something),"The Glow, Pt. 2",2024-06-17 12:39:16.806,experimental
K0KKy,2023-06-05 00:41:39.000,The Microphones,(Something),"The Glow, Pt. 2",2024-06-17 12:39:16.806,indie
K0KKy,2023-06-05 00:41:39.000,The Microphones,(Something),"The Glow, Pt. 2",2024-06-17 12:39:16.806,rock
pascgabs,2018-08-10 06:08:03.000,Red Hot Chili Peppers,Goodbye Angels,The Getaway,2024-06-17 15:44:42.645,alternative rock
pascgabs,2018-08-10 06:08:03.000,Red Hot Chili Peppers,Goodbye Angels,The Getaway,2024-06-17 15:44:42.645,Funk Rock
pascgabs,2018-08-10 06:08:03.000,Red Hot Chili Peppers,Goodbye Angels,The Getaway,2024-06-17 15:44:42.645,pop rock
pascgabs,2018-08-10 06:08:03.000,Red Hot Chili Peppers,Goodbye Angels,The Getaway,2024-06-17 15:44:42.645,alternative metal
pascgabs,2018-08-10 06:08:03.000,Red Hot Chili Peppers,Goodbye Angels,The Getaway,2024-06-17 15:44:42.645,rock
Luca1_2_3,2022-12-15 11:20:56.000,Ini Kamoze,Wings With Me,Ini Kamoze,2024-06-17 14:38:04.917,80s
Luca1_2_3,2022-12-15 11:20:56.000,Ini Kamoze,Wings With Me,Ini Kamoze,2024-06-17 14:38:04.917,reggae
Luca1_2_3,2022-12-15 11:20:56.000,Ini Kamoze,Wings With Me,Ini Kamoze,2024-06-17 14:38:04.917,1984
Luca1_2_3,2022-12-15 11:20:56.000,Ini Kamoze,Wings With Me,Ini Kamoze,2024-06-17 14:38:04.917,ALTON
Luca1_2_3,2022-12-15 11:20:56.000,Ini Kamoze,Wings With Me,Ini Kamoze,2024-06-17 14:38:04.917,ellis
mafekrug,2023-02-15 21:31:53.000,Saweetie,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2024-06-17 15:34:54.308,rap
mafekrug,2023-02-15 21:31:53.000,Saweetie,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2024-06-17 15:34:54.308,2020s
mafekrug,2023-02-15 21:31:53.000,Saweetie,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2024-06-17 15:34:54.308,2021
mafekrug,2023-02-15 21:31:53.000,Saweetie,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2024-06-17 15:34:54.308,doja cat
mafekrug,2023-02-15 21:31:53.000,Saweetie,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2024-06-17 15:34:54.308,Hip-Hop
Hydraine,2020-11-21 20:26:26.000,Niall Horan,Put a Little Love on Me,Put a Little Love on Me,2024-06-17 15:29:05.835,pop
Hydraine,2020-11-21 20:26:26.000,Niall Horan,Put a Little Love on Me,Put a Little Love on Me,2024-06-17 15:29:05.835,Ballad
Hydraine,2020-11-21 20:26:26.000,Niall Horan,Put a Little Love on Me,Put a Little Love on Me,2024-06-17 15:29:05.835,piano
Hydraine,2020-11-21 20:26:26.000,Niall Horan,Put a Little Love on Me,Put a Little Love on Me,2024-06-17 15:29:05.835,2010s
Hydraine,2020-11-21 20:26:26.000,Niall Horan,Put a Little Love on Me,Put a Little Love on Me,2024-06-17 15:29:05.835,snl
KevinDoGraja,2024-03-26 11:49:11.000,MISAMO,Rewind you,Masterpiece,2024-06-17 12:44:30.845,Awesome
KevinDoGraja,2024-03-26 11:49:11.000,MISAMO,Rewind you,Masterpiece,2024-06-17 12:44:30.845,rnb
KevinDoGraja,2024-03-26 11:49:11.000,MISAMO,Rewind you,Masterpiece,2024-06-17 12:44:30.845,Favorite
KevinDoGraja,2024-03-26 11:49:11.000,MISAMO,Rewind you,Masterpiece,2024-06-17 12:44:30.845,dreamful
KevinDoGraja,2024-03-26 11:49:11.000,MISAMO,Rewind you,Masterpiece,2024-06-17 12:44:30.845,2023
mafekrug,2023-09-12 04:43:48.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:33:53.503,oldies
mafekrug,2023-09-12 04:43:48.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:33:53.503,60s
mafekrug,2023-09-12 04:43:48.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:33:53.503,classic rock
mafekrug,2023-09-12 04:43:48.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:33:53.503,Love
mafekrug,2023-09-12 04:43:48.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:33:53.503,rock
isaaflintz,2021-12-17 19:47:10.000,Beach Bunny,Sports,Sports,2024-06-17 14:48:46.621,indie pop
isaaflintz,2021-12-17 19:47:10.000,Beach Bunny,Sports,Sports,2024-06-17 14:48:46.621,twee pop
isaaflintz,2021-12-17 19:47:10.000,Beach Bunny,Sports,Sports,2024-06-17 14:48:46.621,power pop
isaaflintz,2021-12-17 19:47:10.000,Beach Bunny,Sports,Sports,2024-06-17 14:48:46.621,indiepop
isaaflintz,2021-12-17 19:47:10.000,Beach Bunny,Sports,Sports,2024-06-17 14:48:46.621,jangle pop
mateuslevisf,2023-12-08 22:10:31.000,Bullet for My Valentine,Army of Noise,Venom (Deluxe Edition),2024-06-17 15:06:30.109,metal
mateuslevisf,2023-12-08 22:10:31.000,Bullet for My Valentine,Army of Noise,Venom (Deluxe Edition),2024-06-17 15:06:30.109,metalcore
mateuslevisf,2023-12-08 22:10:31.000,Bullet for My Valentine,Army of Noise,Venom (Deluxe Edition),2024-06-17 15:06:30.109,heavy metal
mateuslevisf,2023-12-08 22:10:31.000,Bullet for My Valentine,Army of Noise,Venom (Deluxe Edition),2024-06-17 15:06:30.109,hardcore
mateuslevisf,2023-12-08 22:10:31.000,Bullet for My Valentine,Army of Noise,Venom (Deluxe Edition),2024-06-17 15:06:30.109,emo
marisalgueiro,2023-08-30 19:22:09.000,Justin Bieber,Deserve You,Justice (The Complete Edition),2024-06-17 13:05:10.954,Hip-Hop
marisalgueiro,2023-08-30 19:22:09.000,Justin Bieber,Deserve You,Justice (The Complete Edition),2024-06-17 13:05:10.954,Canadian
marisalgueiro,2023-08-30 19:22:09.000,Justin Bieber,Deserve You,Justice (The Complete Edition),2024-06-17 13:05:10.954,rnb
marisalgueiro,2023-08-30 19:22:09.000,Justin Bieber,Deserve You,Justice (The Complete Edition),2024-06-17 13:05:10.954,justin bieber
marisalgueiro,2023-08-30 19:22:09.000,Justin Bieber,Deserve You,Justice (The Complete Edition),2024-06-17 13:05:10.954,2020s
isaaflintz,2020-08-30 21:36:40.000,Doja Cat,Candy,Amala,2024-06-17 14:53:58.515,Hip-Hop
isaaflintz,2020-08-30 21:36:40.000,Doja Cat,Candy,Amala,2024-06-17 14:53:58.515,trap
isaaflintz,2020-08-30 21:36:40.000,Doja Cat,Candy,Amala,2024-06-17 14:53:58.515,rap
isaaflintz,2020-08-30 21:36:40.000,Doja Cat,Candy,Amala,2024-06-17 14:53:58.515,rnb
isaaflintz,2020-08-30 21:36:40.000,Doja Cat,Candy,Amala,2024-06-17 14:53:58.515,pop
Hydraine,2023-10-15 20:43:05.000,James Morrison,You Give Me Something,Undiscovered (International Version),2024-06-17 15:16:56.983,soul
Hydraine,2023-10-15 20:43:05.000,James Morrison,You Give Me Something,Undiscovered (International Version),2024-06-17 15:16:56.983,pop
Hydraine,2023-10-15 20:43:05.000,James Morrison,You Give Me Something,Undiscovered (International Version),2024-06-17 15:16:56.983,James Morrison
Hydraine,2023-10-15 20:43:05.000,James Morrison,You Give Me Something,Undiscovered (International Version),2024-06-17 15:16:56.983,singer-songwriter
Hydraine,2023-10-15 20:43:05.000,James Morrison,You Give Me Something,Undiscovered (International Version),2024-06-17 15:16:56.983,british
rafinhaperry,2019-10-02 19:20:35.000,Panic! at the Disco,LA Devotee,Death of a Bachelor,2024-06-17 16:04:15.144,pop rock
rafinhaperry,2019-10-02 19:20:35.000,Panic! at the Disco,LA Devotee,Death of a Bachelor,2024-06-17 16:04:15.144,alternative
rafinhaperry,2019-10-02 19:20:35.000,Panic! at the Disco,LA Devotee,Death of a Bachelor,2024-06-17 16:04:15.144,punk pop
rafinhaperry,2019-10-02 19:20:35.000,Panic! at the Disco,LA Devotee,Death of a Bachelor,2024-06-17 16:04:15.144,electropop
rafinhaperry,2019-10-02 19:20:35.000,Panic! at the Disco,LA Devotee,Death of a Bachelor,2024-06-17 16:04:15.144,rock
Luca1_2_3,2021-10-01 14:47:02.000,Courtney Barnett,Avant Gardener,The Double EP: A Sea of Split Peas,2024-06-17 14:39:55.892,indie
Luca1_2_3,2021-10-01 14:47:02.000,Courtney Barnett,Avant Gardener,The Double EP: A Sea of Split Peas,2024-06-17 14:39:55.892,alternative
Luca1_2_3,2021-10-01 14:47:02.000,Courtney Barnett,Avant Gardener,The Double EP: A Sea of Split Peas,2024-06-17 14:39:55.892,indie rock
Luca1_2_3,2021-10-01 14:47:02.000,Courtney Barnett,Avant Gardener,The Double EP: A Sea of Split Peas,2024-06-17 14:39:55.892,rock
Luca1_2_3,2021-10-01 14:47:02.000,Courtney Barnett,Avant Gardener,The Double EP: A Sea of Split Peas,2024-06-17 14:39:55.892,female vocalists
rafinhaperry,2020-10-12 15:45:42.000,Katy Perry,Teary Eyes,Smile,2024-06-17 16:02:45.180,electropop
rafinhaperry,2020-10-12 15:45:42.000,Katy Perry,Teary Eyes,Smile,2024-06-17 16:02:45.180,pop
rafinhaperry,2020-10-12 15:45:42.000,Katy Perry,Teary Eyes,Smile,2024-06-17 16:02:45.180,dance
rafinhaperry,2020-10-12 15:45:42.000,Katy Perry,Teary Eyes,Smile,2024-06-17 16:02:45.180,katy perry
rafinhaperry,2020-10-12 15:45:42.000,Katy Perry,Teary Eyes,Smile,2024-06-17 16:02:45.180,Disco
pfaissal,2024-06-04 15:53:31.000,Bring Me the Horizon,Teardrops,POST HUMAN: SURVIVAL HORROR,2024-06-17 13:09:28.253,Nu Metal
pfaissal,2024-06-04 15:53:31.000,Bring Me the Horizon,Teardrops,POST HUMAN: SURVIVAL HORROR,2024-06-17 13:09:28.253,alternative metal
pfaissal,2024-06-04 15:53:31.000,Bring Me the Horizon,Teardrops,POST HUMAN: SURVIVAL HORROR,2024-06-17 13:09:28.253,metalcore
pfaissal,2024-06-04 15:53:31.000,Bring Me the Horizon,Teardrops,POST HUMAN: SURVIVAL HORROR,2024-06-17 13:09:28.253,alternative rock
pfaissal,2024-06-04 15:53:31.000,Bring Me the Horizon,Teardrops,POST HUMAN: SURVIVAL HORROR,2024-06-17 13:09:28.253,metal
Luca1_2_3,2021-03-25 18:50:18.000,Fugazi,Bed for the Scraping,Red Medicine,2024-06-17 14:41:10.729,post-hardcore
Luca1_2_3,2021-03-25 18:50:18.000,Fugazi,Bed for the Scraping,Red Medicine,2024-06-17 14:41:10.729,punk rock
Luca1_2_3,2021-03-25 18:50:18.000,Fugazi,Bed for the Scraping,Red Medicine,2024-06-17 14:41:10.729,punk
Luca1_2_3,2021-03-25 18:50:18.000,Fugazi,Bed for the Scraping,Red Medicine,2024-06-17 14:41:10.729,Fugazi
Luca1_2_3,2021-03-25 18:50:18.000,Fugazi,Bed for the Scraping,Red Medicine,2024-06-17 14:41:10.729,guitar-driven
rafinhaperry,2020-09-15 17:53:47.000,Taylor Swift,my tears ricochet,folklore,2024-06-17 16:02:54.293,folk
rafinhaperry,2020-09-15 17:53:47.000,Taylor Swift,my tears ricochet,folklore,2024-06-17 16:02:54.293,overrated
rafinhaperry,2020-09-15 17:53:47.000,Taylor Swift,my tears ricochet,folklore,2024-06-17 16:02:54.293,indie pop
rafinhaperry,2020-09-15 17:53:47.000,Taylor Swift,my tears ricochet,folklore,2024-06-17 16:02:54.293,sad
rafinhaperry,2020-09-15 17:53:47.000,Taylor Swift,my tears ricochet,folklore,2024-06-17 16:02:54.293,pop
pascgabs,2023-09-21 16:49:59.000,Teezo TouchDown,You Thought (feat. Janelle Monáe),How Do You Sleep at Night?,2024-06-17 15:37:53.785,MySpotigramBot
pascgabs,2023-09-21 16:49:59.000,Teezo TouchDown,You Thought (feat. Janelle Monáe),How Do You Sleep at Night?,2024-06-17 15:37:53.785,-1001854528204
Daniel_Peq,2023-12-05 23:17:20.000,Saxon,Ride Like the Wind,Destiny,2024-06-17 15:02:02.202,heavy metal
Daniel_Peq,2023-12-05 23:17:20.000,Saxon,Ride Like the Wind,Destiny,2024-06-17 15:02:02.202,hard rock
Daniel_Peq,2023-12-05 23:17:20.000,Saxon,Ride Like the Wind,Destiny,2024-06-17 15:02:02.202,metal
Daniel_Peq,2023-12-05 23:17:20.000,Saxon,Ride Like the Wind,Destiny,2024-06-17 15:02:02.202,rock
Daniel_Peq,2023-12-05 23:17:20.000,Saxon,Ride Like the Wind,Destiny,2024-06-17 15:02:02.202,NWOBHM
Hydraine,2023-04-05 09:50:02.000,bôa,Duvet,Twilight,2024-06-17 15:17:54.810,anime
Hydraine,2023-04-05 09:50:02.000,bôa,Duvet,Twilight,2024-06-17 15:17:54.810,serial experiments lain
Hydraine,2023-04-05 09:50:02.000,bôa,Duvet,Twilight,2024-06-17 15:17:54.810,female vocalists
Hydraine,2023-04-05 09:50:02.000,bôa,Duvet,Twilight,2024-06-17 15:17:54.810,Soundtrack
Hydraine,2023-04-05 09:50:02.000,bôa,Duvet,Twilight,2024-06-17 15:17:54.810,lain
rafinhaperry,2018-01-07 00:57:20.000,All Time Low,A Party Song (The Walk of Shame),Nothing Personal (Deluxe),2024-06-17 16:07:50.388,pop punk
rafinhaperry,2018-01-07 00:57:20.000,All Time Low,A Party Song (The Walk of Shame),Nothing Personal (Deluxe),2024-06-17 16:07:50.388,punk
rafinhaperry,2018-01-07 00:57:20.000,All Time Low,A Party Song (The Walk of Shame),Nothing Personal (Deluxe),2024-06-17 16:07:50.388,alternative
rafinhaperry,2018-01-07 00:57:20.000,All Time Low,A Party Song (The Walk of Shame),Nothing Personal (Deluxe),2024-06-17 16:07:50.388,FUCKING AWESOME
rafinhaperry,2018-01-07 00:57:20.000,All Time Low,A Party Song (The Walk of Shame),Nothing Personal (Deluxe),2024-06-17 16:07:50.388,All Time Low
Hydraine,2022-02-03 11:30:45.000,Hozier,Almost (Sweet Music),"Wasteland, Baby!",2024-06-17 15:20:40.100,soul
Hydraine,2022-02-03 11:30:45.000,Hozier,Almost (Sweet Music),"Wasteland, Baby!",2024-06-17 15:20:40.100,rock
Hydraine,2022-02-03 11:30:45.000,Hozier,Almost (Sweet Music),"Wasteland, Baby!",2024-06-17 15:20:40.100,blues
Hydraine,2022-02-03 11:30:45.000,Hozier,Almost (Sweet Music),"Wasteland, Baby!",2024-06-17 15:20:40.100,pop
Hydraine,2022-02-03 11:30:45.000,Hozier,Almost (Sweet Music),"Wasteland, Baby!",2024-06-17 15:20:40.100,alternative
vicisnotonfire,2020-02-03 20:10:47.000,PUP,Scorpion Hill,Morbid Stuff,2024-06-17 15:53:45.880,seen live
rafinhaperry,2017-12-28 14:17:33.000,Taylor Swift,I Did Something Bad,reputation,2024-06-17 16:08:00.347,pop
rafinhaperry,2017-12-28 14:17:33.000,Taylor Swift,I Did Something Bad,reputation,2024-06-17 16:08:00.347,electropop
rafinhaperry,2017-12-28 14:17:33.000,Taylor Swift,I Did Something Bad,reputation,2024-06-17 16:08:00.347,dubstep
rafinhaperry,2017-12-28 14:17:33.000,Taylor Swift,I Did Something Bad,reputation,2024-06-17 16:08:00.347,dance-pop
rafinhaperry,2017-12-28 14:17:33.000,Taylor Swift,I Did Something Bad,reputation,2024-06-17 16:08:00.347,taylor swift
isaaflintz,2019-08-04 18:05:47.000,Elis Regina,"Alô, Alô Marciano",Elis Regina - Original Album Series,2024-06-17 14:59:17.244,mpb
isaaflintz,2019-08-04 18:05:47.000,Elis Regina,"Alô, Alô Marciano",Elis Regina - Original Album Series,2024-06-17 14:59:17.244,Bossa Nova
isaaflintz,2019-08-04 18:05:47.000,Elis Regina,"Alô, Alô Marciano",Elis Regina - Original Album Series,2024-06-17 14:59:17.244,brasil
isaaflintz,2019-08-04 18:05:47.000,Elis Regina,"Alô, Alô Marciano",Elis Regina - Original Album Series,2024-06-17 14:59:17.244,female
isaaflintz,2019-08-04 18:05:47.000,Elis Regina,"Alô, Alô Marciano",Elis Regina - Original Album Series,2024-06-17 14:59:17.244,brazilian music
isaaflintz,2021-07-29 18:03:30.000,Miley Cyrus,Party in the U.S.A.,The Time of Our Lives (International Version),2024-06-17 14:49:56.803,pop
isaaflintz,2021-07-29 18:03:30.000,Miley Cyrus,Party in the U.S.A.,The Time of Our Lives (International Version),2024-06-17 14:49:56.803,Miley Cyrus
isaaflintz,2021-07-29 18:03:30.000,Miley Cyrus,Party in the U.S.A.,The Time of Our Lives (International Version),2024-06-17 14:49:56.803,guilty pleasure
isaaflintz,2021-07-29 18:03:30.000,Miley Cyrus,Party in the U.S.A.,The Time of Our Lives (International Version),2024-06-17 14:49:56.803,party in the usa
isaaflintz,2021-07-29 18:03:30.000,Miley Cyrus,Party in the U.S.A.,The Time of Our Lives (International Version),2024-06-17 14:49:56.803,female vocalists
mateuslevisf,2020-02-10 12:40:46.000,Linkin Park,Bleed It Out,Minutes to Midnight,2024-06-17 15:13:00.303,rock
mateuslevisf,2020-02-10 12:40:46.000,Linkin Park,Bleed It Out,Minutes to Midnight,2024-06-17 15:13:00.303,Nu Metal
mateuslevisf,2020-02-10 12:40:46.000,Linkin Park,Bleed It Out,Minutes to Midnight,2024-06-17 15:13:00.303,alternative rock
mateuslevisf,2020-02-10 12:40:46.000,Linkin Park,Bleed It Out,Minutes to Midnight,2024-06-17 15:13:00.303,Linkin Park
mateuslevisf,2020-02-10 12:40:46.000,Linkin Park,Bleed It Out,Minutes to Midnight,2024-06-17 15:13:00.303,alternative
Luca1_2_3,2021-05-22 16:52:39.000,Sleater-Kinney,Dig Me Out,Dig Me Out (Remastered),2024-06-17 14:40:42.581,riot grrrl
Luca1_2_3,2021-05-22 16:52:39.000,Sleater-Kinney,Dig Me Out,Dig Me Out (Remastered),2024-06-17 14:40:42.581,indie
Luca1_2_3,2021-05-22 16:52:39.000,Sleater-Kinney,Dig Me Out,Dig Me Out (Remastered),2024-06-17 14:40:42.581,female vocalists
Luca1_2_3,2021-05-22 16:52:39.000,Sleater-Kinney,Dig Me Out,Dig Me Out (Remastered),2024-06-17 14:40:42.581,punk
Luca1_2_3,2021-05-22 16:52:39.000,Sleater-Kinney,Dig Me Out,Dig Me Out (Remastered),2024-06-17 14:40:42.581,indie rock
rafinhaperry,2017-09-03 18:23:41.000,Tiago Iorc,Dia Especial,Dia Especial - Single,2024-06-17 16:09:27.115,folk
rafinhaperry,2017-09-03 18:23:41.000,Tiago Iorc,Dia Especial,Dia Especial - Single,2024-06-17 16:09:27.115,cover
